Datetime,Power,Wind_speed,Theoretical_power,Loss_power,x_com,y_com,T_1
2018-01-01 02:00:00,733.6553751627598,6.452037493387852,788.4013100676381,54.74593490487833,-0.1762248439506029,-6.44052208918784,460.53712463378884
2018-01-01 03:00:00,909.3620808919263,6.811455170313514,948.7933462213999,39.43126532947347,-1.6529173034067426,-6.596463983171226,733.6553751627598
2018-01-01 04:00:00,1393.5181884765582,7.7487491766611685,1406.3917953844903,12.873606907931995,-2.9124909583718614,-7.1388680676952525,909.3620808919263
2018-01-01 05:00:00,1149.5991617838483,7.236853679021195,1128.194440575686,-21.40472120816234,-3.1706867681923163,-6.478943249584968,1393.5181884765582
2018-01-01 06:00:00,1100.0743916829408,7.183671077092484,1103.372814736347,3.298423053406168,-2.907223063381172,-6.565457404346918,1149.5991617838483
2018-01-01 07:00:00,928.242818196613,6.804743289947505,937.5711293228527,9.328311126239612,-4.118596703659437,-5.410392657431038,1100.0743916829408
2018-01-01 08:00:00,614.6530914306637,5.984985589981073,624.8216152949527,10.168523864288991,-4.027169140966974,-4.231621227791775,928.242818196613
2018-01-01 09:00:00,671.5084075927731,5.984971602757767,630.3573101732094,-41.1510974195638,-4.751590782704409,-3.4240695876911738,614.6530914306637
2018-01-01 10:00:00,521.6255467732743,5.661419153213494,539.8361525770308,18.210605803756494,-3.4739113364887015,-4.4629741329063455,671.5084075927731
2018-01-01 11:00:00,184.18243153889932,4.300018668174738,183.407824297631,-0.7746072412683276,-2.855494892599236,-3.205912547903468,521.6255467732743
2018-01-01 12:00:00,127.32581774393707,3.89771934350331,119.12917385221037,-8.196643891726692,-2.494122862195889,-2.990462140507957,184.18243153889932
2018-01-01 13:00:00,534.6637980143223,5.768450657526649,572.8156520986827,38.151854084360345,-3.1123031924634184,-4.837628288322511,127.32581774393707
2018-01-01 14:00:00,1329.200195312498,7.815421819686885,1473.2329108488382,144.03271553634033,-4.28893268951218,-6.530574467713225,534.6637980143223
2018-01-01 15:00:00,2157.786315917965,9.393976370493553,2382.4659861763835,224.67967025841824,-6.017138406588781,-7.185228144186005,1329.200195312498
2018-01-01 16:00:00,2468.40266927083,9.920463879903151,2722.7433539383414,254.3406846675116,-6.664076489448462,-7.338940983067381,2157.786315917965
2018-01-01 17:00:00,1908.8664754231716,8.74777205785115,1983.52901369149,74.66253826831833,-6.862615567770573,-5.402251175761492,2468.40266927083
2018-01-01 18:00:00,2455.3678385416633,10.193800608317,2883.0868426836864,427.7190041420233,-8.87290555887914,-5.010174206418566,1908.8664754231716
2018-01-01 19:00:00,3034.5698649088536,11.307126681009867,3351.635002075292,317.0651371664383,-10.589168469634801,-3.934771713457879,2455.3678385416633
2018-01-01 20:00:00,3205.9163411458317,11.479263305664018,3406.2123126138317,200.29597146799998,-10.942505297173208,-3.4579993898410386,3034.5698649088536
2018-01-01 21:00:00,3595.563476562498,13.14499823252355,3599.57824457834,4.014768015841658,-12.158738013785824,-4.992323058301453,3205.9163411458317
2018-01-01 22:00:00,3515.073323567705,12.765325069427433,3590.249082253383,75.1757586856783,-11.86872096271088,-4.695124692686453,3595.563476562498
2018-01-01 23:00:00,3454.7325032552067,12.797096570332783,3590.115201901104,135.38269864589665,-12.111255893066705,-4.0915664561969445,3515.073323567705
2018-01-02 00:00:00,1128.5579935709632,7.44031159083048,1239.9610940777266,111.40310050676327,-6.3309229277009464,-3.901510598646978,3454.7325032552067
2018-01-02 01:00:00,2217.882812499997,9.712796052296927,2575.4051122013684,357.5222997013716,-8.808779711405629,-4.083308617424559,1128.5579935709632
2018-01-02 02:00:00,3420.0246175130183,12.207264900207468,3529.3979584356966,109.37334092267838,-11.349688182615765,-4.491689049504681,2217.882812499997
2018-01-02 03:00:00,3602.569702148435,13.854803244272832,3600.0,-2.569702148434999,-12.73537661484024,-5.453286030027986,3420.0246175130183
2018-01-02 04:00:00,3603.543131510413,14.7356616655985,3600.0,-3.543131510413332,-13.595575881955414,-5.676053256780217,3602.569702148435
2018-01-02 05:00:00,3603.4878336588536,15.949815432230565,3600.0,-3.487833658853333,-14.94370759829647,-5.554733362708016,3603.543131510413
2018-01-02 06:00:00,3603.18566894531,16.1536614100138,3600.0,-3.185668945309999,-14.96489080098975,-6.063291657277841,3603.4878336588536
2018-01-02 07:00:00,3599.3382975260397,15.441096782684284,3600.0,0.6617024739600007,-14.675969006195379,-4.776506715462621,3603.18566894531
2018-01-02 08:00:00,3519.06905110677,13.7322848637898,3531.307758178955,12.23870707218498,-13.220942862306492,-3.6900526373219535,3599.3382975260397
2018-01-02 09:00:00,3499.9804687499964,13.195799986521351,3571.803983279027,71.82351452902996,-12.900772077400768,-2.755605496722026,3519.06905110677
2018-01-02 10:00:00,3562.8100179036433,13.714656511942485,3600.0,37.189982096356665,-13.528064694968009,-2.2073914759782665,3499.9804687499964
2018-01-02 11:00:00,3446.222330729163,12.608145078023218,3528.1418078473366,81.91947711817336,-11.581952452000904,-4.793954401884086,3562.8100179036433
2018-01-02 12:00:00,3591.6504720052067,14.285405000050801,3600.0,8.349527994793334,-12.744322993845088,-6.4244235767941325,3446.222330729163
2018-01-02 13:00:00,3475.116129557288,12.435015042622817,3558.9041295514285,83.78799999414007,-11.144171783511311,-5.471209752113491,3591.6504720052067
2018-01-02 14:00:00,3392.2321370442664,11.914156754811566,3498.536132085735,106.30399504146833,-9.93576252243522,-6.564346709774774,3475.116129557288
2018-01-02 15:00:00,3597.8303629557267,14.527361710866233,3600.0,2.1696370442733346,-11.986980667671515,-8.199076217662949,3392.2321370442664
2018-01-02 16:00:00,3602.706990559895,15.517583370208683,3600.0,-2.7069905598949995,-12.87608514273888,-8.613669883772515,3597.8303629557267
2018-01-02 17:00:00,3602.32832845052,17.957546869913717,3600.0,-2.3283284505199995,-16.208144348752,-7.566106493625395,3602.706990559895
2018-01-02 18:00:00,3602.3490804036433,18.425035158793065,3600.0,-2.3490804036433324,-17.93414494668505,-4.223249256824622,3602.32832845052
2018-01-02 19:00:00,3602.7493082682267,16.98427677154535,3600.0,-2.7493082682266654,-16.518504100611253,-3.8956242449098877,3602.3490804036433
2018-01-02 20:00:00,3584.9785156249964,17.97719160715732,3600.0,15.021484375003334,-17.23577505028485,-5.098550821859795,3602.7493082682267
2018-01-02 21:00:00,3602.9568684895817,19.399336496988884,3600.0,-2.956868489581666,-18.566079164862867,-5.61904446504449,3584.9785156249964
2018-01-02 22:00:00,3602.5046793619767,21.241159756978302,3600.0,-2.5046793619766654,-19.841144720362134,-7.576550427488994,3602.9568684895817
2018-01-02 23:00:00,3602.2296549479147,19.50432332356765,3600.0,-2.2296549479149994,-18.548340884030413,-6.027351996739356,3602.5046793619767
2018-01-03 00:00:00,3001.858045789929,16.773215280638752,3003.478899300726,1.6208535107969504,-15.092393521576975,-4.652529642828223,3602.2296549479147
2018-01-03 01:00:00,2401.4864366319434,14.042107237709853,2406.957798601452,5.4713619695089,-11.636446159123537,-3.2777072889170897,3001.858045789929
2018-01-03 02:00:00,1801.1148274739576,11.310999194780955,1810.4366979021784,9.32187042822085,-8.1804987966701,-1.9028849350059565,2401.4864366319434
2018-01-03 03:00:00,1200.7432183159717,8.579891151852056,1213.9155972029043,13.1723788869328,-4.724551434216663,-0.5280625810948232,1801.1148274739576
2018-01-03 04:00:00,600.3716091579859,5.848783108923158,617.3944965036303,17.02288734564475,-1.2686040717632245,0.8467597728163101,1200.7432183159717
2018-01-03 05:00:00,0.0,3.11767506599426,20.8733958043567,20.8733958043567,2.187343290690211,2.221582126727444,600.3716091579859
2018-01-03 06:00:00,0.0,2.6180264949798504,0.0,0.0,1.0096294357606648,2.3473454287405984,0.0
2018-01-03 07:00:00,0.0,1.3797263701756741,0.0,0.0,0.6748921019269667,1.1065545478885566,0.0
2018-01-03 08:00:00,0.0,1.7504345675309458,0.0,0.0,-1.205924867576374,0.42588376150823265,0.0
2018-01-03 09:00:00,0.0,2.610759019851675,0.0,0.0,-2.517371550561424,-0.628804001824897,0.0
2018-01-03 10:00:00,0.0,3.00350594520568,16.1131735787249,16.1131735787249,-2.9965617243405474,-0.20412201033467536,0.0
2018-01-03 11:00:00,0.0,3.0124632120132375,13.401790621759375,13.401790621759375,-2.9555068647595677,-0.4659351335042143,0.0
2018-01-03 12:00:00,0.0,3.021420478820795,10.69040766479385,10.69040766479385,-2.914452005178588,-0.7277482566737532,0.0
2018-01-03 13:00:00,203.9173558553056,4.486066420873001,525.8928573339208,321.9755014786152,-4.220979551388966,-1.4236632507865412,0.0
2018-01-03 14:00:00,407.8347117106112,5.950712362925206,1041.0953070030478,633.2605952924365,-5.527507097599344,-2.119578244899329,203.9173558553056
2018-01-03 15:00:00,611.7520675659168,7.415358304977412,1556.2977566721747,944.5456891062579,-6.834034643809722,-2.8154932390121177,407.8347117106112
